D1,D2,D3,D4,D5,D6
4.43858284,3.30800684,1.07518858,0.35740493,6.21937435,4.52148933
3.65633906,1.16345444,2.90528383,0.15541462,3.72110145,-3.27860098
5.09993799,4.78481843,3.05894247,1.27289374,7.18492194,3.18228124
3.94461848,6.17481232,1.39192118,0.88434202,2.15078752,4.1639207
2.64898145,1.51962055,2.74305928,0.15299375,7.60068003,4.84788044
3.04801004,5.32335147,0.26941912,1.52283323,10.97004644,3.3893104
5.96582875,3.0214571,0.22870864,0.44287655,2.05084615,1.47011569
4.87465452,5.93310418,2.27783766,1.46781333,4.0081365,-2.24851222
8.88463895,4.48928987,1.00562838,0.81955866,2.590964,3.59901539
4.04284254,1.00977301,1.43507469,1.46086328,3.8201556,10.28463892
2.32053245,4.18295083,0.52829693,0.55047182,0.6725167,1.78289392
4.12973886,4.91337119,4.38561518,0.43789473,0.96839351,-1.93243093
3.97807614,2.86247608,0.10739607,1.09178748,4.64559409,3.15083902
5.89453579,4.38945159,1.20095149,0.38591096,2.50969355,-3.80694016
3.51558204,3.45499574,0.31251624,2.53254031,0.63011437,0.78496509
6.08520064,4.56366611,0.38894862,0.08001181,6.26110831,0.91592947
2.05957331,2.20468229,4.65351347,0.91722356,2.19897062,0.11807048
7.05943008,4.52615016,1.05060219,1.46349579,1.70967324,3.33652024
7.23412581,6.96232495,0.31478396,0.95791534,9.79367451,2.34832612
2.92093941,6.47776461,1.32724188,2.37452544,1.93384618,2.19675416
5.22612968,2.67114895,1.89496613,0.2527294,5.39434737,4.68284606
5.5770409,5.40378549,2.53242189,2.40243602,2.06339635,4.26362119
4.44403317,4.98449232,7.30030179,2.58797349,3.65219921,9.21636817
4.53825443,5.32238524,0.13038068,0.31230775,1.13864587,2.88729136
1.73459676,3.16760357,1.40311804,1.64279072,10.99728461,8.85857052
6.3158271,6.28536647,0.96522951,0.11586415,7.97452179,4.96182197
2.53104907,4.1148097,0.14591207,0.3842214,2.99574007,0.76092039
4.90267224,3.69094914,0.49933891,0.6615678,4.06940432,6.40708281
3.56535085,3.81774448,0.24464481,1.53443031,2.43966117,5.82662045
3.46213006,4.01314866,0.32535402,0.4818785,10.2795314,3.85829652
4.98768725,4.81772816,1.93712216,1.42340843,1.90486623,5.83073022
6.15679101,5.10316384,1.77892314,0.07167803,3.80361475,2.88554077
3.20087094,2.79484999,5.12328574,2.52441099,3.30308543,4.79480941
3.7280692,0.86028247,0.54329593,0.10360988,5.22553052,3.62363763
3.98643746,5.99538339,1.98617281,0.55896864,10.24093663,5.53116806
3.45501688,0.07542619,0.30448947,0.11832627,8.66959275,1.19049121
3.4964274,5.76196563,0.82784643,2.18475097,5.41559886,2.56057382
7.63698268,5.17462068,3.34737176,0.67889809,3.08030783,8.10963205
7.16186611,2.28135992,0.32305965,1.14929049,12.44553462,3.88035933
2.58000057,2.61176684,0.24644941,0.73514708,1.35215086,0.40783261
7.84581873,1.94371776,7.37831229,1.11072204,7.35323948,-1.05927626
5.06138017,6.2368996,0.79968313,0.04216928,9.99398378,-0.97441848
4.87252579,2.79617908,0.53478173,0.54613213,11.56685773,1.65986615
3.61852072,3.37130749,2.2137326,1.18728963,4.32371123,2.98270565
3.76777678,2.85581157,3.79497958,0.21664031,5.43495862,2.98760537
7.07291303,2.84927775,1.10825787,0.11441557,1.56155945,3.80791526
4.07312061,2.70034672,0.31364404,1.01801601,0.15841725,13.46265873
5.58309508,9.02191531,1.38834689,0.73878475,4.64192213,1.85142112
5.49336459,3.31612043,0.41769315,0.75930839,1.41164174,5.67274239
2.484965,1.46355143,0.24455258,2.04049968,5.32425781,2.0398265
4.16553097,0.572723,4.7445884,0.76641463,6.56355488,1.79581397
3.08291994,4.036111,0.50937577,0.36478782,3.74851709,-0.83588995
4.56015437,5.13421009,1.47251575,1.05398434,11.88670954,5.08784096
2.72825387,8.28429835,0.28883842,0.18392855,7.62021888,-1.02796533
4.23465691,3.47338542,0.6330407,0.07741511,10.39533088,6.28027815
2.2394526,5.28685013,7.13703964,0.26827362,7.11310853,7.54733204
6.6254025,4.60125614,0.88347326,0.3042771,11.56292617,4.30027957
5.05684827,0.84356112,0.80256288,0.09206433,3.3726565,-1.7209217
5.3484313,1.88812234,0.284863,0.2907952,8.68007779,-4.90912552
6.54632993,3.01488435,0.54109952,1.56381223,6.42913258,5.86155829
4.54343935,6.52617668,3.48143968,1.81233415,2.92433661,0.32944067
3.95803582,4.33984674,0.19689652,1.12247046,4.2742044,-0.47076725
3.42075627,4.39543171,3.83691545,0.08744569,6.49472539,5.96871033
3.53161674,2.65309784,2.26858285,0.2809506,2.8343227,4.52927866
4.32096784,6.36562818,0.80170721,0.45058044,1.16416435,2.41523235
5.07197204,4.13827535,2.07864578,0.72755177,1.12794932,-0.45024102
4.32445786,3.64805189,0.60199049,4.49281906,1.95553669,1.44319447
2.93257608,6.26500395,1.65135805,0.18302644,2.72475821,4.48845359
5.07565813,4.90720914,0.58650497,1.44327634,4.85328384,2.69436449
3.58974852,6.10882298,1.78699226,0.59486324,1.04872721,2.87749806
5.8573438,6.57907918,0.663553,1.08890187,5.65652357,7.6045473
4.58160043,0.21208259,0.28219644,0.13537718,0.53938224,6.53186512
3.59257668,3.61528688,3.8641891,0.54557695,5.50137756,-0.6161575
5.01011428,2.45329139,0.62480926,0.1027112,0.56246404,4.47617643
6.40916202,1.70865799,2.33878523,0.19235758,5.16066485,2.84193153
5.81446806,3.93819907,0.32648235,0.11105736,4.54424505,4.4820282
3.90034865,4.60258749,1.01828114,1.10370949,1.75494331,4.09103571
5.56959885,2.9639435,0.74231085,0.87911895,1.38196127,2.01171784
4.60809498,4.85081756,1.30627094,0.85362523,1.7678191,4.98516402
4.93631867,7.06621464,4.91461406,0.2825447,3.6091047,-4.08781625
4.07952755,2.22814696,1.71882104,1.53870386,4.14256793,2.37715853
5.27199572,3.59977868,1.01968044,0.69466305,11.01800997,2.78722133
5.51166391,2.14655153,0.15707673,2.05401669,4.14725692,-0.23262972
5.1842724,4.22499428,1.96041427,0.89651015,1.29454428,3.68636163
3.68412795,7.62289719,0.1303717,0.09827339,4.47854954,2.58109244
1.53645175,4.91402344,0.92401798,0.74014561,4.00710093,4.29357549
4.26034892,4.33305617,12.64525697,0.20935488,5.71826877,3.80074206
5.65624093,1.5057922,1.70568039,0.01882052,2.47282074,3.78940099
3.17480159,1.6625342,0.83037711,0.0079033,5.60084918,0.18984946
3.08973879,1.28586845,1.53522085,0.42142482,6.25081586,3.07246576
2.59886978,2.5070829,6.19229319,0.16222103,2.2762532,4.80462641
3.4400066,5.13168294,4.69608195,0.72775422,3.64736803,3.13720128
4.1795866,7.61747735,2.24426497,0.82458867,1.5949145,2.36754734
5.855445,4.38459617,0.58711355,0.28507288,2.22155707,2.98075747
4.5657014,4.20171112,0.27050888,0.45155425,3.34063646,0.87447028
4.10859178,5.11182206,0.70348834,0.20720791,2.9593128,8.13708527
3.02938352,4.30326123,1.31159944,1.12473398,4.73794967,-2.9951636
7.40464292,4.16365914,3.39011857,1.89060476,1.63270426,1.32196799
5.42885547,0.30112378,2.35959041,0.61171696,6.10409338,4.07767043
3.51514954,2.37941009,0.55457974,0.88178145,5.04737669,8.77284639
4.26032437,3.25167755,0.96973478,0.33641586,6.63040899,15.37057303
5.49505932,1.89339924,0.30883744,2.75467291,11.35005687,6.28836835
4.38810951,7.15896184,2.38521508,0.4233628,6.87854019,9.12369038
4.49592615,0.30320124,3.02224786,0.77249942,4.11578151,5.02503173
3.52290503,1.50416869,1.09310103,0.64279978,7.63732079,3.07372567
4.02156745,4.16405206,0.16396825,2.68327396,15.00034681,8.76103718
5.46077414,8.64368611,1.22139719,1.27635975,6.31217853,4.41785912
4.96169028,4.52557215,3.57112463,0.11288511,1.05553272,6.52354146
5.4882498,4.89169192,4.67267369,1.25968293,6.69660569,3.8136062
5.83753404,5.89628308,1.66273495,2.02634646,1.66588736,5.02134193
6.19360868,5.87768259,1.51935645,0.1660781,8.3679919,-3.46843545
5.76537176,3.79861363,0.56588992,1.43002369,4.77050455,2.99964566
5.33087675,5.62371695,1.25612521,0.5247754,4.71661722,1.62161168
5.23779423,4.83682775,2.00121955,0.50793535,9.49233189,4.37769254
4.3504408,4.13043796,4.99006821,0.36322805,6.33314308,2.68135506
6.55999486,4.11847999,0.48123742,1.16055722,4.13168122,-4.44116689
3.34447304,5.08289816,0.9226701,2.25017718,1.40000598,1.1416004
1.8246289,6.15084549,0.14174045,0.00917202,7.43153365,-1.24109022
5.07926425,4.41898397,0.31509603,0.22551627,1.71592833,3.01167294
6.21284816,0.85386378,3.26476167,0.10205908,4.95032663,1.22861973
3.2733397,6.50961486,0.85139652,1.42030616,4.5481626,5.07937141
7.01559017,-0.45659042,2.06146367,0.13815196,0.74908252,-1.52453103
3.65490614,3.16582569,1.46401668,0.43693454,6.17540604,0.87273096
4.37248094,5.54423537,0.62971907,1.69183746,2.97201198,1.75684761
3.20734829,3.21012958,0.50238266,0.75135409,4.96756809,0.70017768
3.72267778,3.34019214,1.8963127,0.13277475,4.10124289,6.35531265
2.75686647,3.59110441,9.27508234,0.32313485,6.04949103,7.14427248
4.18396611,0.9187778,0.63998575,0.14619873,1.68351181,1.60780187
9.58378564,5.35477539,2.07584413,1.00987094,4.08676466,0.41007717
4.93141071,5.03925709,1.084737,2.52551946,0.76387286,1.26531085
4.21332541,5.10193073,0.30414702,2.30363679,9.28230342,5.98110417
7.15924867,5.35530377,0.33955708,1.60416596,7.28517341,4.84366058
5.83487581,3.15424773,2.18710526,0.23120877,2.06772069,-5.64283683
2.92253436,3.88985228,1.37347395,0.6070736,9.40900393,2.01665744
3.57933828,4.78785146,0.65011458,0.1947434,1.27542056,5.91714491
4.12300429,5.91647388,0.40022297,1.4843937,6.19707073,-4.81108895
7.16229969,3.16243169,0.32722253,0.52112598,6.20077106,2.39656359
5.37926073,4.32636844,0.52305662,0.71232022,7.69854806,4.08025926
3.9761822,4.96928261,1.81660827,1.25655003,3.77312409,5.41779722
4.38131933,5.80214769,0.44386026,2.46440299,7.45636462,-1.61868724
6.28418124,4.62344139,1.96206795,0.5767066,0.93897467,4.05644054
3.18999117,1.55956205,0.86900216,0.40525557,9.36438627,4.15630408
2.61273005,4.29665912,0.17221527,0.16503773,3.81578021,-0.6456442
4.1405317,7.28781149,0.29697609,1.57789201,4.86216862,3.44380124
2.61421047,3.7464133,0.61632087,1.0505423,4.35204648,4.74376239
4.89934215,6.58919099,0.4854021,1.92296271,1.26858402,0.82841402
5.68999611,3.43603195,0.12575662,0.77554248,2.85320767,7.28016752
5.60628,0.15515556,1.48478419,1.61937303,7.70597178,2.0982525
3.36103068,3.87822817,0.90671938,0.05137615,2.12019309,-2.1562808
5.77899151,1.50655047,1.01656592,3.24489919,1.31306041,6.75266941
4.83455748,3.16596141,1.95231691,3.09281808,8.7924482,0.2821645
3.91740349,2.91521036,0.20963585,0.70175509,5.84600666,3.15044516
4.11287613,4.61892854,1.30638913,0.97263046,5.05091065,1.63154642
6.46916642,4.45893479,6.96173079,0.33849245,5.25832413,6.20205027
6.87380563,4.42646302,1.59539972,0.03702793,3.6553038,0.98464851
5.97799699,2.88348997,1.24635642,1.06847598,8.99235314,3.70176728
3.97194895,3.73476174,1.90674408,0.37584932,1.31793787,4.56465493
4.92199946,4.78074744,0.3356487,1.22463952,2.75047574,6.35887043
4.61848663,4.26377082,4.27960357,2.69663776,7.99307027,3.61476891
5.64480637,0.31923642,0.30172782,0.02311204,3.58236838,1.9524041
3.39467037,1.14891858,0.51440692,0.30448555,7.43380299,0.89253569
6.89854716,2.12109479,3.59789256,0.84877749,4.1898367,-5.70725207
4.20046576,4.94991005,6.9605628,0.08310819,4.30384227,4.0453122
5.8822828,5.55383338,2.18333797,2.07950954,4.01245177,3.04604115
3.99830196,0.16923141,0.70250249,0.70219179,1.37000158,0.19545761
2.62233833,4.83528985,0.28928504,0.7739795,2.84187306,3.19550289
2.4933609,4.93684385,0.09932435,1.17285195,4.21511834,-1.79603344
2.51282766,3.2560436,2.0846357,0.18657602,1.53906313,6.61338173
3.94983113,2.79444806,0.52094768,1.25555107,9.22800844,0.34539323
4.8183385,6.1502543,0.27449009,0.66489369,3.68082777,3.9606427
4.69431862,6.10562635,0.55320573,2.6953009,0.85602243,4.95564076
3.54095885,5.39897482,3.04481439,1.41944848,6.0423123,-0.39994786
4.76972847,2.70269388,0.43297262,0.26668374,3.91116538,4.36689438
2.20453798,2.80381713,1.00526258,1.09005613,4.08919752,3.08259331
5.19063717,4.51390169,2.71770897,0.09057192,3.55466884,4.27126012
6.13466826,3.0329212,0.35422886,1.14214393,7.70259507,6.3930469
3.19600831,4.55655075,0.49083738,2.0951841,1.41878901,1.39238099
5.25088492,4.94141766,1.04868075,0.09945787,1.41412614,6.23518118
6.69840274,3.23426911,1.44223773,0.58446002,2.48657901,-0.28761615
4.85608752,3.21073931,0.88481664,0.79331809,4.64915436,4.46574917
3.61836912,3.55574417,0.45927099,1.41611375,2.35937223,0.53985573
2.95365911,5.93126059,3.01312689,1.76788119,6.84118323,4.32633889
4.28097968,5.92308488,2.04801399,0.95975041,5.33101502,2.45492471
4.16380995,2.58001773,2.02754022,0.46239443,4.8005695,1.59326984
6.59228792,4.61988528,0.6713399,0.11143369,2.64954715,2.73575291
3.94931166,1.50244807,1.07482286,0.22957742,2.88801726,2.20600596
5.7564968,1.8641205,0.58678231,0.83271434,4.64413156,5.09187645
4.71072961,4.84023597,1.84180216,1.47155749,3.80938186,2.28033412
4.52024315,5.5920252,0.78561813,1.81469051,10.13927795,4.44404207
2.66562825,2.79765565,0.47466691,0.50937407,11.21658527,5.86140744
2.7336778,2.98224357,0.54184257,0.24454375,2.15767693,10.63521581
4.01306876,2.91917238,0.46861166,0.90286071,7.9399087,-0.1028866
4.74324948,1.41255542,0.28672616,2.25554586,2.88039343,-1.00648497
4.9150561,1.21675468,6.24362984,1.04856655,7.10814963,-2.90676686
6.18350945,7.32849406,0.58308581,0.58998348,0.68266144,-0.05555838
4.78289025,3.27694839,1.97760437,0.23375835,1.26268917,5.95971059
3.72052524,4.22909569,1.81025186,0.63762951,10.88122586,9.52280655
3.24297825,5.82527827,0.8228243,0.12268223,3.08132752,4.14497874
4.14093934,4.22366057,0.35638377,0.15827236,7.03110057,-1.25283206
4.6534594,5.87321404,1.3988212,2.79358506,4.44951673,-1.88690929
5.70144989,1.79271858,1.28053516,0.38120766,3.5160648,-3.67039291
2.65587746,5.28268365,1.36705589,0.81923175,0.68822981,-0.05691865
4.01810024,3.17185279,0.98564206,0.96038108,0.84640216,0.61785501
6.43003552,7.9002483,0.50936322,0.13434965,3.33200567,3.03409781
3.09071179,4.8152498,0.70842659,3.60609918,12.74674473,8.73089501
3.94908489,4.87278493,1.27373505,0.0124525,5.23428386,1.09897781
5.55032909,2.33920305,9.95119093,7.35377882,4.04342572,2.7261952
3.11464954,2.40613018,4.17186733,2.65847148,2.39279739,-0.9837356
4.36975327,0.81856406,0.35550077,0.21228971,3.81779904,0.61834992
3.78639755,1.87163029,1.18734832,1.5816956,10.06331541,7.10329489
2.43880945,4.6923474,0.96101432,1.77397885,3.30505181,-2.68845989
2.26377517,7.71360815,7.75471131,1.93780859,5.33623813,-1.11642398
3.96947194,3.34866237,0.09914754,0.40057192,3.43217535,0.88170004
4.90102644,4.44686802,0.55132387,0.06107992,4.41844029,5.5804685
1.92558914,6.81271637,0.76390206,0.03360689,6.49082349,4.27825125
7.31146694,2.74593435,2.1642324,0.18231267,5.05425441,4.21470313
5.58138809,5.15533335,1.02924409,0.84715678,1.9636079,3.83678387
2.55619779,3.52838799,1.21512871,1.93177452,4.87279543,5.11086664
4.82304187,6.61592457,1.397093,0.98375411,1.54575403,3.07234857
5.23963772,5.26121855,0.09639374,0.5274339,3.19991108,0.44743389
3.69044217,6.21332787,0.25769888,1.01981736,4.81562161,1.54458047
2.58251701,2.58461692,1.29539254,0.87017382,14.73662576,2.59911163
2.66326124,4.6340508,0.93099528,1.48266192,7.72261693,6.67632777
2.42163408,5.39876522,0.91946188,0.04552935,4.78385991,-0.59113465
3.46031595,6.90490524,0.46875915,0.55585109,4.34156546,-5.86264361
7.68766455,2.17313087,0.82789479,1.47780266,6.99124999,1.47627934
5.42526368,1.83522112,1.03445288,2.85356674,5.56572044,6.9955361
5.08452609,4.41284163,0.23275475,0.27937168,13.59355846,3.57123646
3.16873362,2.04757994,0.8961407,1.78850972,4.21033409,-3.28186864
3.80871326,6.21002999,0.19538457,0.23931008,1.5113463,8.46155471
6.5930789,7.15994576,0.88567696,1.70424784,6.25026878,1.13571692
4.26082862,5.05536492,2.44340348,1.05143861,7.24977842,3.52897163
8.7513062,4.59954507,0.12715336,1.1641941,1.95503159,9.23739728
9.41272425,2.36844474,1.14766983,0.04853644,9.12759401,4.45175661
6.33857556,4.84641505,0.55443198,0.63608902,6.86974569,9.51499173
4.32795402,4.0137683,0.87104777,2.45093758,6.84425979,3.50226694
2.01202565,0.30790814,1.11856114,0.58057135,2.13967903,2.88467397
2.68921706,5.23112815,4.40030254,0.62278687,4.24025239,1.24767017
2.59713935,1.04165004,0.27596138,1.85502033,5.33731101,9.6450997
4.54157084,6.38857301,0.88192501,3.12965313,8.0530524,9.52268755
3.61250307,4.29992921,0.35487932,0.29133877,1.9523916,-2.06520273
4.51553869,-3.04239438,2.35387841,1.83132652,5.37464512,3.02694078
6.33606655,4.2736057,1.6827578,0.01530032,12.15969786,4.43435717
3.82666181,0.08334428,1.62605433,1.58928058,3.45773526,-0.10640214
4.0531148,4.39052331,1.53039386,1.74154599,3.08841034,1.83586133
5.43705643,5.21701638,1.63124736,0.24288787,3.56671244,6.46147955
5.39341657,8.50899534,0.28490173,1.29696957,12.94939808,-0.20732399
2.2288044,7.77153044,2.82330253,1.43570385,8.55570105,12.68653944
3.22431403,2.56982109,0.69742395,1.64183342,14.31499052,6.98698978
5.81386279,4.41965833,3.98401841,0.24804653,11.43143056,6.029455
2.32821806,5.60589654,0.92975646,0.13615965,3.62617957,5.84104717
2.70853075,4.54648581,0.51684466,0.13759116,13.65439689,7.02214498
4.24975718,3.31942351,0.38097641,2.85796558,6.17277011,4.88132557
5.29345779,3.55926062,0.91958338,0.51075053,3.00457579,3.80288695
5.00051128,7.69183114,2.25954482,0.24941438,8.26255432,7.06409326
7.86205852,5.11083944,3.47165573,1.264976,7.57776132,2.64775098
7.00936488,3.2472556,0.20592798,1.22391142,1.66114879,4.36027991
5.91720669,3.24568635,0.48539274,0.93162409,9.77644895,3.32684368
3.9561791,0.44613549,2.03785186,0.21766801,1.8242915,1.89609083
4.30596343,2.60135621,0.51604,0.76251634,3.99547391,11.64768598
4.42518422,-0.34933693,3.77531417,0.17926607,5.72358117,3.37311534
2.02397666,5.69601026,7.42101448,0.4399015,4.27484095,1.22555731
2.92539579,0.58475555,4.43189232,0.56623794,3.25656265,-2.3764139
2.85403462,4.16637826,3.49140185,2.60862956,3.20622907,-0.82991382
4.31964848,2.70182309,0.72435332,1.18727467,6.38695567,0.84340928
3.88642357,4.33986329,1.1013056,0.57360749,4.25520542,8.41989761
3.59958323,3.73332869,1.13437149,0.16204806,3.61413739,3.46484248
6.51718288,3.04911971,1.44769497,1.32473495,0.87226165,-0.04441845
3.32840174,2.19419343,4.67462574,0.53276958,4.52686672,2.43057675
3.2599406,2.14620648,0.83741255,0.71404216,13.71376554,3.07553228
3.75665838,3.84920895,1.67952781,0.85360811,2.84652705,3.68271379
5.127834,3.48373543,0.81249466,0.11135212,3.41238693,-2.58976621
2.88564739,2.79977193,0.77730088,1.80007934,2.03791224,0.38856659
3.39363026,6.2260707,2.3940293,0.60476795,5.78342339,8.19478082
4.39336501,5.46865294,4.66497317,0.91994485,5.66495417,2.37576799
3.98800049,5.00023,0.9827852,0.60694162,8.48344574,6.20411224
6.16152559,6.76655486,0.73493314,1.07141637,4.13821855,6.72144364
3.42975396,4.80798182,0.88599117,0.92629585,2.46823195,-2.78745152
4.92110643,0.6441202,2.61754114,0.55119594,9.30514415,4.24961175
5.54729018,4.0826261,0.35314081,1.69502005,4.59229654,-2.03021012
5.17311876,2.40012111,1.12044476,0.75061194,5.2473406,11.15699393
6.55183562,6.08471174,3.94637117,1.24113293,7.32861113,5.94052743
3.82809743,5.3848266,1.81920222,0.50528292,9.94671224,5.26385002
5.32943637,6.61129648,0.42727169,0.82705233,2.26928368,3.14148602
2.92407458,3.00309039,0.25301926,1.31568619,6.87989897,5.16974973
5.54114634,4.07754031,3.70087952,3.1271021,2.2039902,1.15114542
3.62281741,7.77039721,2.16261729,0.11162304,15.90560461,1.22917504
6.58161072,2.55925952,1.07773639,0.6047529,5.71440965,0.68543094
4.54782795,6.89260612,0.98479508,0.54492547,3.33402216,9.80721473
4.6457717,3.23389846,1.85217012,0.64565284,18.64260889,4.38119128
6.10014078,3.22109167,4.16092571,1.47607443,4.13120871,-0.56061485
3.20875586,4.76819725,0.3311249,0.48473865,7.95959243,5.567607
3.78954524,7.25265212,0.44411093,2.05550966,7.13289118,4.77203569
4.88254562,2.95921764,5.20385759,0.97238529,10.94757895,-6.43261462
4.49990628,3.80902155,0.99335224,1.01676989,8.55098723,3.95584134
6.24303185,3.61419868,0.44589216,1.52399078,2.71261888,2.02246752
4.26685794,3.67822552,1.01706598,0.4391694,5.93507517,6.08233986
4.36662996,5.31029373,2.32229351,1.08077278,5.83093067,-4.01656168
2.31370273,2.40476153,0.21170905,0.8104983,2.26709895,3.23253459
5.89094761,6.8176768,0.23792001,0.6649976,5.17764024,1.55029116
6.79076133,6.17169384,0.47284767,1.07733235,6.69786842,1.93041725
4.13961003,3.75254097,2.33434798,0.02363115,3.84019955,3.50437557
6.99883172,4.54032963,0.15232181,5.40752946,6.52744905,4.24211033
6.2892833,5.29116646,1.89756922,0.352355,2.87334827,2.78631187
5.75676,2.67342924,1.29483786,1.19000043,7.48497433,2.29563995
4.38803235,2.62417819,0.44660633,0.16436472,5.91444221,5.48492132
5.63996179,9.53781608,0.54703863,0.22771562,5.87767725,6.27157404
5.29332446,4.50483202,3.11585628,1.70005902,4.20699648,8.56211222
5.15150041,5.41080176,0.30020334,0.12999014,7.95541426,7.14738058
7.88807951,1.18652252,0.21564733,1.62918424,4.38453608,9.29560966
2.86490946,5.38772515,1.67340538,0.63610056,3.56934089,5.17354153
6.65067828,4.70290704,0.0400197,0.42850722,0.97157244,-2.44313141
4.33814411,2.95142462,8.06139396,2.8329944,4.46055659,8.28829959
5.23314729,4.41224759,8.54380814,1.66844413,7.95571409,2.20649848
5.57514362,3.57514084,1.57876894,0.28887762,0.64699082,6.77358767
5.63394615,5.46124014,1.08419379,0.57696428,1.45558126,5.14847779
5.20442358,7.56617776,0.49257614,0.10551857,1.93776568,-2.97040142
4.89279831,4.46491231,0.13786856,4.05968103,3.23525198,9.32356193
5.2490169,7.83034897,0.57951971,0.43434301,12.98076851,9.22598379
3.86590468,3.82778035,0.24282637,4.59696509,0.55896341,7.01092422
3.98535731,5.91739809,0.83646429,0.16484332,3.36123927,4.80722564
1.76250821,7.39549321,0.70546828,1.14863704,9.87776038,2.44655163
6.53634926,4.30297571,3.18518074,0.0057973,3.55899235,4.31100716
6.0024967,7.13043862,2.97203203,0.71435544,3.65707294,1.81528094
4.69237903,1.21552993,0.60720147,1.05624525,4.40856633,3.78908373
6.18287169,2.00269297,0.81080431,1.4279879,3.43617866,1.24931966
5.95122512,0.23278706,1.36505735,0.22065494,2.5901993,5.71100962
2.94730803,4.17160707,0.55191947,0.20092761,2.32856957,5.70714171
4.73356196,3.51204984,7.59061754,0.26643691,0.70607793,1.77295824
2.65319585,4.32714499,0.26393567,0.09892385,7.13638874,3.5950961
3.65242202,6.07449611,0.44804745,0.20574092,2.19726467,4.66992948
4.61469772,5.10823158,2.13837313,1.43229094,8.33108324,-0.24325482
3.71200318,6.85173934,0.34989727,0.21734739,4.7117494,5.02042289
6.44680973,4.23694719,3.41665503,1.66454143,3.17608109,1.71306337
3.37898487,3.34852821,0.18835847,0.44215663,1.56361151,6.70164467
4.24245515,3.62585055,1.95824976,0.12821686,4.10984171,2.4023251
4.36099063,4.81531896,0.55166583,1.47180597,6.30004463,3.39959373
5.79349361,3.68265912,0.95535929,1.12213876,7.75168251,3.42821795
8.4078363,3.40303655,0.61779618,0.17639605,4.93641202,10.25797061
3.22948061,6.71681882,3.84932323,0.33472754,9.533285,2.29215729
8.38708939,3.41183113,0.7675776,2.24161157,6.72792113,-2.37313328
2.59672043,-0.55064235,2.07885366,1.1079753,4.10280472,2.02713799
2.41643678,2.98729237,1.06860122,1.75930627,6.5544606,-1.19667966
4.50198375,6.86983941,3.76042648,0.75985007,5.48372329,0.96604236
5.3997677,4.40357403,3.41548745,1.74191137,7.18374048,0.42031925
4.71462696,3.03069154,0.25506983,0.61245544,1.313261,2.58471117
7.96083126,6.42164315,0.43171319,0.86216123,1.09197658,9.33847876
4.74252335,0.93692524,0.52910706,0.7046849,1.47280202,3.44575265
2.90245163,3.90087801,1.73196652,0.28402626,1.6415595,0.57705783
3.54022093,5.22476507,1.37267452,0.08279411,2.18539495,-1.05196521
4.51938318,1.53023441,1.82371044,0.98589533,12.30375322,0.95544276
2.55643062,6.06174381,0.94653653,0.36556997,3.29289488,0.9112512
8.18118593,5.27974496,1.37633373,0.80947902,7.83720158,6.0126386
5.53915037,2.28608736,2.31558591,1.00481771,3.73142312,2.19365865
2.81627062,2.78746875,4.17177686,0.12361613,4.12315623,1.38252275
4.68997004,7.72629171,8.23656026,0.75040304,2.31423513,1.27296124
5.59038454,0.75867455,0.30850352,1.80995345,7.27682949,3.69272848
2.92065814,3.5091131,1.05933553,0.24884619,0.32504262,3.63516407
4.95735801,5.60582999,1.30980618,1.74709085,4.85808378,6.516128
4.9158949,4.54062824,0.20671659,1.88051138,3.85886132,0.28500154
4.31622152,6.79312732,0.21587833,0.40422653,4.57439756,1.81082417
4.88525005,4.03908334,2.74212691,0.46591525,1.95809922,-1.63350436
3.34827076,3.11057629,0.29292267,0.10160606,2.01856668,1.7495218
5.84361362,2.98908501,1.53254003,0.02273936,4.47164821,3.53780873
3.92142425,4.76660116,1.75552171,0.14829339,6.00247843,4.34199802
3.52733335,5.81953201,1.31217946,0.24920975,4.7249415,0.26641198
4.87565367,3.71398583,10.02462483,0.18392694,11.29336668,2.3686207
3.81665488,7.76788591,0.36796915,0.09701818,6.09405011,-2.08092879
3.31076701,4.154422,0.37133992,0.41496041,7.96513601,0.01317829
2.96005,6.05778168,0.12906376,1.28910401,5.13566427,-3.54008697
2.82068206,6.35188764,3.80162328,0.06171189,8.88442241,6.87538053
6.69756236,3.42242918,0.58160512,0.82916286,3.62157661,3.17395552
3.45882484,2.28353891,1.20493986,0.21769334,6.50444733,5.57527113
3.42907587,1.88003586,0.47987873,0.48647462,0.36059417,6.34689259
7.61531915,2.04196039,0.36253446,0.76387142,2.88309101,2.08267175
2.87351808,5.96143187,2.86532893,0.63698241,1.9688547,-0.15280812
4.23339391,3.44165671,0.5452656,1.09070971,0.48977298,3.96086152
5.46506564,4.70143266,1.32466906,1.09955121,9.47751983,5.39289106
7.61830261,2.46730453,2.31948579,0.12032557,3.26169402,3.88375229
4.23625338,4.00749684,0.4968636,0.51950467,4.97680234,4.51800085
4.89244464,2.26838736,0.36830374,1.87328571,7.4218651,11.83566977
4.12739634,6.39007386,0.47777428,0.51732755,7.1011875,5.56761767
6.05055587,4.73010179,1.1993304,1.0157229,1.6788443,-0.94420633
3.23239359,2.15230456,0.33185238,1.02572895,12.30522775,-4.95634068
3.65909424,4.15417005,2.06369567,0.1640363,2.37256105,-3.99620783
4.07810377,2.52524628,0.68178644,0.13478295,2.9917904,1.99772495
1.85462607,3.23398237,0.36680698,0.90948964,2.67437532,-4.2665407
